date,open,high,low,close,volume
2023-06-29,89.0,89.4,88.0,88.8,23170
2023-06-30,91.8,92.3,90.9,91.7,22530
2023-07-03,97.1,98.5,97.1,97.7,18550
2023-07-05,95.3,95.3,94.1,94.5,18180
2023-07-06,90.0,90.1,87.4,88.7,24660
2023-07-07,88.5,91.8,88.5,90.3,19700
2023-07-10,88.4,90.6,88.3,90.4,12220
2023-07-11,94.2,95.3,93.6,95.3,20380
2023-07-12,100.7,103.2,100.4,102.8,39390
2023-07-13,105.2,107.7,105.0,107.2,25260
2023-07-14,108.8,109.0,107.6,108.0,17710
2023-07-17,107.6,110.0,107.1,109.5,21530
2023-07-18,108.1,109.6,107.8,108.3,24480
2023-07-19,107.9,108.3,106.4,107.4,13390
2023-07-20,105.0,105.0,101.7,102.2,26000
2023-07-21,103.9,103.9,101.7,102.0,9710
2023-07-24,106.7,109.2,106.7,107.7,29800
2023-07-25,109.3,111.0,109.3,110.6,18310
2023-07-26,105.4,110.2,105.0,108.7,14050
2023-07-27,107.7,107.7,102.7,103.0,18900
2023-07-28,107.5,108.8,106.6,108.3,15060
2023-07-31,108.4,109.3,107.9,108.9,15780
2023-08-01,109.5,110.2,108.0,108.9,17850
2023-08-02,100.7,100.7,98.0,98.7,36240
2023-08-03,98.0,99.2,97.0,98.1,21900
2023-08-04,96.9,98.9,95.3,95.7,16470
2023-08-07,95.4,95.4,93.4,94.7,20050
2023-08-08,90.0,91.0,88.2,90.8,34440
2023-08-09,94.6,94.6,91.8,93.2,16200
2023-08-10,93.4,95.2,90.7,91.3,20750
2023-08-11,88.3,89.1,87.2,87.8,21030
2023-08-14,84.5,85.8,83.8,85.6,41750
2023-08-15,85.2,85.2,82.6,83.3,18930
2023-08-16,80.1,80.7,78.1,78.2,40610
2023-08-17,81.0,81.0,78.1,78.4,24420
2023-08-18,76.2,78.2,76.0,77.9,25230
2023-08-21,78.5,79.4,77.3,79.3,22870
2023-08-22,80.0,80.0,77.7,78.1,16540
2023-08-23,78.2,81.0,78.2,80.9,19170
2023-08-24,84.3,84.3,80.7,80.8,39490
2023-08-25,82.2,83.5,80.2,82.7,23110
2023-08-28,84.6,84.8,83.8,84.7,16110
2023-08-29,83.6,88.0,83.0,87.9,23740
2023-08-30,86.3,86.8,85.1,86.1,22390
2023-08-31,85.0,85.4,83.9,84.0,16170
2023-09-01,88.2,88.9,86.0,87.1,17720
2023-09-05,85.5,86.2,85.1,85.1,11140
2023-09-06,84.1,84.6,81.9,82.3,17480
2023-09-07,80.6,81.4,80.3,80.9,17070
2023-09-08,81.4,82.6,81.0,81.3,5590
2023-09-11,84.6,85.3,83.5,85.3,13190
2023-09-12,81.6,82.6,81.0,81.8,19000
2023-09-13,81.9,83.0,81.5,81.9,4270
2023-09-14,85.1,85.8,84.1,85.2,10560
2023-09-15,87.6,88.4,85.7,85.9,23850
2023-09-18,85.7,86.9,85.6,86.4,8060
2023-09-19,83.4,84.0,82.7,83.7,19090
2023-09-20,84.7,85.6,81.9,82.0,8280
2023-09-21,76.3,76.8,75.2,75.4,31460
2023-09-22,77.8,78.5,76.1,76.5,38500
2023-09-25,74.9,75.9,74.7,75.9,20530
2023-09-26,70.9,71.0,68.2,68.2,52430
2023-09-27,70.0,70.1,67.8,68.6,25480
2023-09-28,68.0,71.1,67.2,70.5,26420
2023-09-29,72.7,72.7,68.8,69.3,26200
2023-10-02,68.5,68.7,66.5,67.5,29830
2023-10-03,65.8,66.9,64.8,65.5,42840
2023-10-04,65.4,65.6,63.9,65.0,43440
2023-10-05,64.3,66.0,63.4,65.7,28160
2023-10-06,64.7,68.5,63.9,67.9,30780
2023-10-09,65.4,67.4,63.8,67.4,19920
2023-10-10,65.7,68.3,65.7,67.6,40260
2023-10-11,71.2,71.2,69.6,71.0,39760
2023-10-12,71.9,72.0,68.4,69.2,45500
2023-10-13,69.1,69.5,67.5,68.1,22380
2023-10-16,68.0,69.3,67.4,69.0,23460
2023-10-17,68.0,70.0,67.7,69.0,20880
2023-10-18,69.0,69.2,66.7,67.2,25960
2023-10-19,65.4,66.5,63.9,64.3,34710
2023-10-20,62.5,63.2,61.4,61.6,28010
2023-10-23,61.0,63.4,59.8,62.3,36890
2023-10-24,64.4,64.9,63.7,64.6,20130
2023-10-25,61.5,61.7,59.3,59.8,46840
2023-10-26,56.3,56.8,54.8,55.7,91560
2023-10-27,55.9,56.0,53.7,54.2,30850
2023-10-30,57.6,58.2,56.6,58.0,48230
2023-10-31,54.9,55.1,53.8,54.9,38870
2023-11-01,56.0,58.9,55.7,58.8,41300
2023-11-02,63.5,64.5,62.8,64.5,44740
2023-11-03,69.0,70.4,68.6,69.7,77010
2023-11-06,82.0,82.6,79.5,80.4,122580
2023-11-07,74.5,77.1,73.2,76.5,61930
2023-11-08,71.9,72.6,70.2,71.9,79120
2023-11-09,72.1,72.9,69.1,69.7,63050
2023-11-10,68.7,71.3,68.0,71.1,82800
2023-11-13,68.2,69.5,67.3,68.9,72660
2023-11-14,73.9,76.9,73.9,76.5,103710
2023-11-15,78.2,79.6,77.4,78.2,70040
2023-11-16,79.6,80.7,78.7,79.7,75890
2023-11-17,77.9,78.3,77.1,77.7,48770
2023-11-20,80.1,82.9,80.1,82.3,51280
2023-11-21,81.4,82.0,79.4,80.0,66490
2023-11-22,80.1,80.9,78.9,80.0,44450
2023-11-24,76.8,77.9,76.6,77.6,26030
2023-11-27,77.0,78.7,76.9,78.5,56510
2023-11-28,80.7,82.7,80.5,82.0,74980
2023-11-29,82.7,83.2,80.9,81.5,62420
2023-11-30,80.9,81.3,79.1,80.1,80390
2023-12-01,77.1,81.3,76.5,81.2,66160
2023-12-04,77.3,78.2,75.4,76.3,64950
2023-12-05,73.5,74.7,72.8,74.3,92900
2023-12-06,75.1,75.1,72.8,73.0,38840
2023-12-07,73.9,75.4,73.2,75.3,35570
2023-12-08,76.0,77.7,74.9,76.4,44650
2023-12-11,76.3,78.6,76.3,78.5,33430
2023-12-12,78.2,79.7,77.1,79.7,33360
2023-12-13,75.7,83.3,74.9,82.4,62230
2023-12-14,83.8,86.5,83.6,85.7,68900
2023-12-15,83.7,84.8,82.4,82.5,43510
2023-12-18,84.1,84.4,83.0,83.8,21860
2023-12-19,84.6,86.6,84.6,86.5,33290
2023-12-20,89.0,89.7,85.6,86.1,63660
2023-12-21,87.7,88.5,86.3,88.4,44140
2023-12-22,88.0,88.5,86.8,87.9,34860
2023-12-26,88.5,89.4,87.6,88.7,33800
2023-12-27,90.9,91.8,90.4,91.1,35060
2023-12-28,95.9,97.3,95.7,95.9,44630
2023-12-29,93.4,95.4,93.2,93.8,25230
2024-01-02,90.9,91.9,89.6,90.4,73060
2024-01-03,83.8,85.8,83.4,84.7,60450
2024-01-04,81.9,83.4,81.6,82.1,49600
2024-01-05,82.2,85.2,81.8,82.6,70460
2024-01-08,80.9,84.0,80.6,83.9,35770
2024-01-09,79.4,79.7,77.5,78.2,58700
2024-01-10,76.5,77.4,75.6,76.9,45460
2024-01-11,77.4,78.1,74.6,77.1,59400
2024-01-12,77.4,78.0,75.8,76.3,33590
2024-01-16,68.9,69.4,67.2,67.6,122460
2024-01-17,62.4,62.4,60.9,62.3,115520
2024-01-18,64.3,65.8,64.0,65.8,102370
2024-01-19,66.8,68.2,65.8,68.0,64310
2024-01-22,65.4,66.0,65.0,65.6,68220
2024-01-23,66.6,66.9,65.6,66.9,39870
2024-01-24,68.5,69.3,67.5,67.6,58520
2024-01-25,67.4,67.5,66.0,66.7,48710
2024-01-26,68.6,69.2,68.0,68.7,41280
2024-01-29,70.4,71.3,69.5,71.1,41110
2024-01-30,69.7,70.4,69.1,70.3,29880
2024-01-31,69.4,71.2,67.8,68.5,56790
2024-02-01,72.7,74.7,72.6,74.5,66500
2024-02-02,79.5,79.8,78.2,79.4,92940
2024-02-05,77.5,78.4,76.2,77.2,42700
2024-02-06,77.9,78.3,77.3,77.8,28170
2024-02-07,81.6,82.4,81.1,81.7,56920
2024-02-08,81.6,82.2,80.9,81.8,36110
2024-02-09,82.1,83.4,80.6,83.0,27080
2024-02-12,83.2,88.5,83.2,86.3,44130
2024-02-13,80.0,81.5,77.9,79.2,68890
2024-02-14,81.8,83.6,81.3,83.3,25070
2024-02-15,82.0,83.3,81.4,83.1,33470
2024-02-16,83.4,85.8,83.4,84.4,38760
2024-02-20,85.4,86.1,84.4,84.9,26410
2024-02-21,84.6,85.1,83.5,84.9,19270
2024-02-22,87.3,88.4,86.9,88.2,32990
2024-02-23,87.3,88.6,86.8,88.1,23780
2024-02-26,84.6,85.2,84.0,84.4,24940
2024-02-27,82.6,82.8,81.8,82.2,25070
2024-02-28,84.1,85.0,83.8,84.1,26260
2024-02-29,85.9,85.9,83.1,83.8,33280
2024-03-01,84.8,87.8,84.0,87.4,36110
2024-03-04,89.5,90.2,89.1,89.8,30010
2024-03-05,86.8,86.9,83.5,84.6,43410
2024-03-06,86.3,88.2,86.2,87.6,25960
2024-03-07,87.8,90.5,87.8,90.2,35410
2024-03-08,93.9,95.0,91.6,91.8,62980
2024-03-11,91.4,92.3,90.9,91.8,21770
2024-03-12,94.3,96.0,93.2,95.9,29250
2024-03-13,95.2,95.7,94.5,95.4,23680
2024-03-14,97.2,97.5,94.1,95.3,41300
2024-03-15,90.2,90.2,88.4,89.1,44160
2024-03-18,90.8,91.1,89.4,89.6,40370
2024-03-19,85.4,87.6,85.0,87.1,36940
2024-03-20,89.7,93.5,89.0,93.4,42490
2024-03-21,98.7,99.0,96.1,96.7,73600
2024-03-22,94.3,95.0,93.7,94.3,38570
2024-03-25,94.3,96.5,94.3,96.4,23870
2024-03-26,97.7,97.7,95.5,95.6,21010
2024-03-27,95.3,95.3,93.9,95.3,17960
2024-03-28,94.5,94.8,93.8,94.2,12580
2024-04-01,93.8,95.4,91.0,92.3,28800
2024-04-02,92.0,92.6,91.4,92.2,40400
2024-04-03,88.6,92.0,88.2,91.6,50850
2024-04-04,94.5,95.7,89.7,90.0,73640
2024-04-05,89.3,90.6,87.6,89.7,72220
2024-04-08,89.3,91.0,89.3,90.2,26120
2024-04-09,88.1,89.0,86.2,88.6,61470
2024-04-10,80.9,81.0,76.0,78.7,143060
2024-04-11,84.3,85.1,82.5,84.4,55460
2024-04-12,77.4,77.7,74.2,75.4,129100
2024-04-15,77.5,77.5,73.5,74.1,51440
2024-04-16,70.9,71.5,69.4,70.7,87350
2024-04-17,70.5,70.5,68.0,69.0,71710
2024-04-18,73.5,74.1,71.5,72.1,47990
2024-04-19,71.5,72.0,69.8,70.5,53750
2024-04-22,73.7,75.7,73.0,75.1,43780
2024-04-23,74.6,76.3,74.0,76.2,39840
2024-04-24,78.1,78.4,75.9,76.8,43120
2024-04-25,72.5,76.3,72.5,75.7,36100
2024-04-26,76.6,77.5,76.4,77.2,26970
2024-04-29,78.5,79.9,78.2,79.6,25350
2024-04-30,77.5,78.4,75.8,75.9,29170
2024-05-01,75.8,79.7,75.1,76.0,37550
2024-05-02,78.1,81.6,77.1,81.0,37010
2024-05-03,82.7,84.1,81.8,83.5,33780
2024-05-06,84.5,86.0,84.4,85.9,17930
2024-05-07,86.5,86.5,85.0,85.5,20540
2024-05-08,84.5,86.3,84.5,86.0,15010
2024-05-09,82.5,83.6,81.8,83.1,24100
2024-05-10,84.1,84.3,81.8,82.3,19640
2024-05-13,83.0,83.3,82.3,82.8,12110
2024-05-14,82.9,84.9,82.9,84.8,14610
2024-05-15,87.8,90.1,86.8,90.1,41670
2024-05-16,88.7,89.5,87.7,87.7,18950
2024-05-17,83.5,84.9,82.7,84.0,27250
2024-05-20,83.4,84.0,82.7,83.5,32780
2024-05-21,82.4,82.4,81.2,81.8,23910
2024-05-22,81.0,81.6,79.7,80.7,23000
2024-05-23,82.3,82.3,77.3,78.0,28430
2024-05-24,78.0,79.1,77.5,78.8,17080
2024-05-28,82.4,82.8,80.2,81.1,21670
2024-05-29,76.2,76.2,75.1,75.1,47380
2024-05-30,73.1,73.8,72.4,72.7,49470
2024-05-31,72.2,72.2,68.9,71.6,82560
2024-06-03,74.9,75.4,73.5,75.1,60350
2024-06-04,74.1,74.8,72.8,74.2,31960
2024-06-05,76.4,78.5,75.7,78.5,35110
2024-06-06,79.3,80.4,78.6,80.2,41310
2024-06-07,77.9,78.3,76.3,76.5,28450
2024-06-10,76.5,78.3,76.0,78.1,18640
2024-06-11,76.5,76.8,75.2,76.7,18970
2024-06-12,83.0,84.0,81.5,82.1,84250
2024-06-13,81.8,82.0,78.7,80.3,27150
2024-06-14,79.1,79.1,77.3,79.0,22530
2024-06-17,79.1,81.8,78.7,81.2,23540
2024-06-18,81.0,83.3,81.0,82.9,22320
2024-06-20,83.4,83.7,81.0,82.0,32640
2024-06-21,81.5,81.8,80.6,80.8,14590
2024-06-24,81.3,82.3,80.4,80.4,22240
2024-06-25,80.5,80.6,79.6,80.3,8950
2024-06-26,80.1,81.9,80.1,81.1,14270
2024-06-27,83.1,84.1,82.7,83.0,21940
2024-06-28,85.0,85.9,83.4,84.2,19350
2024-07-01,85.0,85.7,83.6,84.3,12620
2024-07-02,82.0,84.4,81.8,84.3,19020
2024-07-03,84.7,87.4,84.7,86.9,16210
2024-07-05,93.5,95.9,92.1,95.0,114120
2024-07-08,92.7,93.7,91.9,92.0,22760
2024-07-09,92.2,92.4,91.4,91.7,15600
2024-07-10,92.7,94.4,92.6,94.2,15940
2024-07-11,96.6,97.1,93.5,94.1,45680
2024-07-12,92.9,94.8,92.8,93.7,34780
2024-07-15,91.8,91.9,88.9,89.6,35130
2024-07-16,90.5,91.9,89.8,91.6,24620
2024-07-17,88.0,88.5,86.5,87.0,36260
2024-07-18,86.2,86.2,81.8,82.5,49150
2024-07-19,82.8,82.8,79.7,80.0,33110
2024-07-22,81.8,82.2,80.6,81.9,31280
2024-07-23,81.5,81.7,80.7,80.9,15310
2024-07-24,80.8,80.8,77.0,77.3,32660
2024-07-25,76.6,77.5,74.6,75.5,57210
2024-07-26,78.4,79.3,77.9,78.8,29080
2024-07-29,79.9,79.9,78.1,78.8,23260
2024-07-30,78.9,78.9,76.0,76.9,24680
2024-07-31,83.7,85.3,82.8,84.1,43750
2024-08-01,83.3,83.7,78.1,79.5,34120
2024-08-02,74.4,74.7,72.2,72.9,58720
2024-08-05,56.5,62.8,55.0,61.0,291270
2024-08-06,58.0,60.9,56.6,59.0,171660
2024-08-07,65.7,65.9,60.3,60.5,131640
2024-08-08,62.5,65.5,61.6,65.0,55530
2024-08-09,65.7,67.7,65.4,67.2,47550
2024-08-12,67.5,68.4,66.6,67.5,33170
2024-08-13,68.6,71.6,68.4,71.6,32470
2024-08-14,71.8,72.2,70.6,72.0,41970
2024-08-15,73.1,75.5,72.9,74.2,38780
2024-08-16,75.3,78.2,75.3,78.0,32500
2024-08-19,77.8,81.0,77.7,80.7,43450
2024-08-20,80.4,81.2,79.5,81.1,39280
2024-08-21,80.2,82.2,79.7,81.1,77760
2024-08-22,80.2,80.6,76.2,76.9,74910
2024-08-23,80.2,83.7,79.7,83.6,46050
2024-08-26,81.1,81.5,79.3,79.6,32090
2024-08-27,78.7,80.4,78.0,79.9,21440
2024-08-28,78.8,79.3,76.4,77.4,19240
2024-08-29,77.9,79.2,76.8,77.0,29160
2024-08-30,77.7,77.9,75.2,76.9,18210
2024-09-03,74.4,74.4,68.9,69.3,55360
2024-09-04,67.3,70.9,67.0,69.2,25990
2024-09-05,68.4,69.4,67.0,68.1,37300
2024-09-06,66.0,66.4,59.8,60.4,105530
2024-09-09,63.6,64.3,62.5,63.6,47060
2024-09-10,63.1,63.1,60.6,62.3,50450
2024-09-11,61.4,63.7,58.4,63.4,94870
2024-09-12,65.0,66.4,63.6,66.3,57090
2024-09-13,67.9,69.2,67.9,68.7,46530
2024-09-16,69.7,69.7,67.9,69.2,21800
2024-09-17,70.0,70.2,67.7,68.4,27860
2024-09-18,68.6,72.2,67.2,68.3,34150
2024-09-19,69.6,71.0,67.9,70.6,74940
2024-09-20,67.6,68.7,66.5,68.1,49550
2024-09-23,68.8,70.1,68.5,69.6,21440
2024-09-24,72.6,74.0,71.8,73.7,86620
2024-09-25,70.4,70.4,68.1,68.3,57150
2024-09-26,79.1,80.3,77.1,79.8,122500
2024-09-27,77.7,78.7,76.8,77.3,44530
2024-09-30,71.4,71.5,68.0,69.1,145640
2024-10-01,70.5,70.7,65.6,67.5,111440
2024-10-02,67.5,68.1,65.8,67.1,92710
2024-10-03,65.0,66.1,63.8,65.0,99980
2024-10-04,64.9,65.0,63.7,64.8,172380
2024-10-07,66.9,67.3,65.4,65.9,139110
2024-10-08,66.7,67.0,66.1,66.9,48270
2024-10-09,67.3,68.3,65.9,67.4,71150
2024-10-10,66.4,66.9,65.0,66.8,58280
2024-10-11,65.6,67.1,65.3,67.1,51730
2024-10-14,66.3,67.6,65.9,67.5,52680
2024-10-15,66.9,66.9,62.5,62.9,123140
2024-10-16,65.0,65.4,64.6,65.1,39230
2024-10-17,64.0,64.2,63.2,63.4,47490
2024-10-18,63.2,63.2,62.3,62.5,45080
2024-10-21,61.8,61.9,60.0,61.0,78290
2024-10-22,59.1,59.2,58.4,58.9,90910
2024-10-23,60.3,60.5,58.7,60.0,88030
2024-10-24,60.4,60.4,58.6,59.9,83710
2024-10-25,59.8,60.2,58.4,59.5,63290
2024-10-28,61.2,61.4,60.7,61.1,70210
2024-10-29,60.4,61.7,59.9,60.9,32440
2024-10-30,59.1,59.9,58.3,58.5,76180
2024-10-31,56.4,56.4,54.5,55.8,178270
2024-11-01,56.6,57.1,55.8,56.1,46970
2024-11-04,58.6,59.5,58.1,58.6,78080
2024-11-05,58.1,59.6,58.1,59.1,39990
2024-11-06,54.1,54.9,52.6,54.1,169740
2024-11-07,56.6,57.7,56.3,57.5,63810
2024-11-08,55.0,55.1,52.5,53.3,139690
2024-11-11,52.5,52.5,50.6,51.1,158320
2024-11-12,48.0,48.1,46.2,47.1,258990
2024-11-13,46.2,46.2,44.4,44.7,330710
2024-11-14,45.7,45.9,44.1,44.3,180520
2024-11-15,46.2,46.2,44.9,45.4,261610
2024-11-18,48.0,49.2,48.0,49.2,160290
2024-11-19,47.7,48.9,47.6,48.5,103400
2024-11-20,48.4,48.4,47.1,48.1,80050
2024-11-21,49.5,50.0,48.8,49.7,116180
2024-11-22,48.8,50.0,48.7,49.9,61150
2024-11-25,52.1,52.3,50.9,51.5,86330
2024-11-26,51.4,51.5,50.8,51.0,54090
2024-11-27,50.3,50.7,49.3,49.7,78780
2024-11-29,46.0,48.1,45.7,48.0,102030
2024-12-02,46.4,46.7,45.7,46.2,154770
2024-12-03,40.8,44.4,36.7,43.7,5391940
2024-12-04,44.1,44.8,43.1,44.6,626690
2024-12-05,43.2,43.5,42.7,43.2,346900
2024-12-06,42.5,42.5,41.4,41.8,337880
2024-12-09,39.2,39.9,38.7,39.0,865650
2024-12-10,41.0,41.0,39.4,39.5,422870
2024-12-11,42.9,43.0,42.4,42.9,418690
2024-12-12,43.3,43.8,42.7,42.8,287890
2024-12-13,43.9,44.1,43.3,43.9,292750
2024-12-16,42.9,43.4,42.5,43.0,279590
2024-12-17,41.0,41.4,40.5,41.1,225400
2024-12-18,42.8,43.0,37.6,37.9,436120
2024-12-19,39.7,39.9,38.7,38.9,257990
2024-12-20,37.6,39.2,37.3,38.5,359150
2024-12-23,38.1,38.6,37.5,38.6,250660
2024-12-24,37.9,38.4,37.6,38.4,165320
2024-12-26,36.6,36.9,36.2,36.8,404610
2024-12-27,35.5,35.8,35.0,35.8,502690
2024-12-30,35.1,35.5,34.4,35.1,255100
2024-12-31,35.3,35.3,34.1,34.5,252820
2025-01-02,35.5,35.7,34.4,35.0,444110
2025-01-03,37.6,38.4,37.5,38.4,328190
2025-01-06,41.8,42.5,41.5,41.8,517840
2025-01-07,42.1,42.2,39.7,40.1,617430
2025-01-08,41.5,41.8,40.8,41.5,348340
2025-01-10,40.5,40.5,39.3,39.6,373610
2025-01-13,38.7,39.5,38.6,39.5,310960
2025-01-14,40.8,40.9,39.9,40.5,323320
2025-01-15,42.0,42.5,41.7,42.2,295330
2025-01-16,42.5,42.6,41.6,41.7,272020
2025-01-17,41.9,43.1,41.9,42.3,225980
2025-01-21,43.3,44.5,43.0,44.2,238490
2025-01-22,45.6,45.8,45.1,45.3,182450
2025-01-23,43.8,44.5,43.4,44.3,275400
2025-01-24,44.9,45.4,44.5,44.7,550360
2025-01-27,41.9,42.6,40.6,41.5,608030
2025-01-28,41.4,41.4,40.3,41.0,332650
2025-01-29,41.4,42.1,40.7,41.0,512500
2025-01-30,42.1,43.7,42.1,43.0,663740
2025-01-31,41.8,42.3,40.0,40.1,560300
2025-02-03,37.3,39.1,37.1,38.7,687210
2025-02-04,39.9,41.2,39.9,40.7,542620
2025-02-05,41.5,42.5,41.5,42.3,462070
2025-02-06,42.3,42.7,42.2,42.6,592740
2025-02-07,42.0,42.4,39.9,40.1,649610
2025-02-10,41.75,42.43,41.75,42.38,134500
2025-02-11,41.63,42.64,41.63,42.38,145100
2025-02-12,40.82,42.76,40.82,42.36,99700
2025-02-13,42.87,45.3,42.87,45.11,176900
2025-02-14,45.7,46.34,45.5,45.86,122400
2025-02-18,47.08,48.12,47.08,47.7,149500
2025-02-19,49.3,50.02,49.27,49.67,182000
2025-02-20,49.64,50.35,49.43,50.12,143000
2025-02-21,50.09,50.7,47.59,47.85,150400
2025-02-24,48.89,49.11,47.51,47.61,150300
2025-02-25,48.07,48.17,46.96,47.77,108900
2025-02-26,48.58,49.6,48.07,48.51,49600
2025-02-27,46.84,46.84,43.72,43.8,132200
2025-02-28,40.1,40.78,39.29,40.76,248800
2025-03-03,42.31,42.81,39.37,39.99,177000
2025-03-04,39.7,41.73,38.77,40.57,119000
2025-03-05,42.13,43.87,42.06,43.66,126300
2025-03-06,42.13,42.8,41.11,41.21,102800
2025-03-07,42.2,42.8,41.08,42.73,86700
2025-03-10,41.11,41.2,38.25,39.12,136800
2025-03-11,40.24,40.95,39.3,40.33,100700
2025-03-12,42.93,43.32,42.27,43.04,133500
2025-03-13,41.58,42.18,41.18,41.43,103300
2025-03-14,42.52,43.47,42.46,43.46,84400
2025-03-17,45.59,47.52,45.59,47.37,169800
2025-03-18,44.95,45.48,44.45,45.19,115000
2025-03-19,45.67,46.39,44.63,45.72,68200
2025-03-20,43.97,44.9,43.63,44.58,78500
2025-03-21,45.38,45.51,44.58,44.93,65400
2025-03-24,45.31,45.99,45.29,45.93,106600
2025-03-25,45.22,45.49,45.01,45.27,70200
2025-03-26,46.0,46.14,44.35,44.64,64700
2025-03-27,43.98,44.44,43.57,43.85,65000
2025-03-28,41.42,41.46,39.58,39.83,135100
2025-03-31,36.97,38.4,36.4,38.14,172600
2025-04-01,39.21,40.12,38.71,39.99,106100
2025-04-02,38.7,40.09,38.63,39.54,187700
2025-04-03,37.53,37.9,36.11,36.26,150500
2025-04-04,35.01,35.02,31.94,32.42,252300
2025-04-07,30.27,34.47,29.8,31.43,191400
2025-04-08,32.61,32.61,27.16,28.09,426900
2025-04-09,28.08,36.06,27.7,35.01,502200
2025-04-10,33.4,33.72,30.75,32.5,157200
2025-04-11,34.6,37.15,34.6,37.12,139600
2025-04-14,37.06,37.74,36.53,37.06,99200
2025-04-15,37.55,37.91,37.19,37.22,57800
2025-04-16,36.76,37.5,35.7,36.41,70000
2025-04-17,37.51,37.81,36.99,37.0,52900
2025-04-21,38.0,38.11,36.53,37.15,45000
2025-04-22,37.8,38.66,37.74,37.95,49800
2025-04-23,40.14,40.95,39.4,39.52,89300
2025-04-24,38.7,40.38,38.7,40.33,73100
2025-04-25,39.25,40.0,38.87,39.96,79600
2025-04-28,39.12,39.86,39.0,39.72,47700
2025-04-29,40.25,40.83,40.2,40.6,63100
2025-04-30,40.48,41.0,39.72,40.9,60400
2025-05-01,41.0,41.12,39.49,39.6,69200
2025-05-02,44.43,44.79,43.67,43.95,170600
2025-05-05,45.64,46.1,45.13,45.66,120600
2025-05-06,44.2,46.0,44.01,45.66,47500
2025-05-07,44.62,44.7,43.53,44.09,41200
2025-05-08,44.11,44.21,42.71,42.74,140800
2025-05-09,43.32,43.85,43.28,43.79,57500
2025-05-12,44.4,44.7,43.9,44.58,140800
2025-05-13,43.51,45.21,43.2,44.62,72100
2025-05-14,46.94,47.12,45.58,45.87,96700
2025-05-15,46.24,46.54,45.62,46.27,48000
2025-05-16,46.26,46.26,45.61,46.24,29400
2025-05-19,44.89,46.44,44.89,46.27,58300
2025-05-20,45.16,45.41,44.94,45.29,28600
2025-05-21,47.82,48.77,46.79,46.89,147100
2025-05-22,45.08,45.45,44.71,45.02,57500
2025-05-23,45.57,46.87,45.44,46.45,67700
2025-05-27,48.6,48.82,48.33,48.81,100900
2025-05-28,50.41,51.05,50.35,50.56,159400
2025-05-29,53.59,53.74,52.34,53.22,177000
2025-05-30,50.79,50.86,49.31,50.1,163700
2025-06-02,51.87,53.0,51.51,53.0,141800
2025-06-03,53.43,53.95,52.84,53.54,234000
2025-06-04,57.7,59.0,57.53,58.66,368600
2025-06-05,62.55,63.36,61.87,62.54,453500
2025-06-06,62.23,63.17,62.23,62.99,236800
2025-06-09,65.04,66.29,64.83,65.82,476600
2025-06-10,64.37,64.86,63.72,64.8,330500
2025-06-11,67.25,67.98,66.53,67.2,347800
2025-06-12,68.64,69.35,68.41,69.32,307900
2025-06-13,64.56,66.89,64.45,65.27,439400
2025-06-16,70.37,72.01,70.24,70.57,320100
2025-06-17,68.35,68.82,65.53,65.68,306500
2025-06-18,68.92,70.1,68.42,69.21,256900
2025-06-20,74.5,74.7,70.53,71.19,411400
2025-06-23,69.79,74.08,69.39,73.85,391600
2025-06-24,81.55,84.19,81.45,84.15,424700
2025-06-25,81.73,83.39,80.65,83.28,337000
2025-06-26,80.93,82.55,80.55,81.7,268500
2025-06-27,78.2,79.02,76.42,77.52,316000
2025-06-30,80.31,80.88,79.67,80.86,179000
2025-07-01,80.91,81.42,79.36,80.3,234600
2025-07-02,78.88,81.47,78.47,81.47,181400
2025-07-03,82.53,84.19,82.37,83.7,261900
2025-07-07,77.66,78.39,73.95,74.95,499600
2025-07-08,80.81,81.08,79.96,81.0,216000
2025-07-09,80.86,81.67,80.27,81.07,128100
2025-07-10,84.15,84.65,83.27,84.6,175500
2025-07-11,83.12,83.25,82.47,82.51,122200
2025-07-14,84.23,84.8,83.72,84.66,165400
2025-07-15,86.87,87.03,84.03,84.23,156500
2025-07-16,82.78,84.34,81.2,84.18,158700
2025-07-17,82.12,84.05,81.91,83.98,134800
2025-07-18,83.41,83.68,81.6,81.71,105500
2025-07-21,85.45,87.44,85.45,86.61,198500
2025-07-22,82.04,83.48,80.9,83.32,162000
2025-07-23,84.71,86.59,84.45,86.39,132500
2025-07-24,85.58,85.81,84.47,84.57,120400
2025-07-25,83.95,84.26,83.35,84.24,60400
2025-07-28,83.74,83.83,82.23,82.42,141100
2025-07-29,84.37,85.88,84.37,84.94,154000
2025-07-30,86.73,88.0,84.6,85.76,162100
2025-07-31,83.75,83.75,81.64,82.53,185800
2025-08-01,77.08,77.24,74.32,75.18,302200
2025-08-04,80.35,80.79,79.85,80.62,117400
2025-08-05,81.76,82.7,80.92,82.31,125500
2025-08-06,81.72,83.26,81.66,83.23,80200
2025-08-07,84.81,85.13,83.05,84.11,82500
2025-08-08,82.8,84.5,82.7,84.15,59700
2025-08-11,83.2,83.5,82.3,82.56,57400
2025-08-12,83.33,86.28,83.33,86.14,100100
2025-08-13,88.15,89.14,87.9,88.27,111700
2025-08-14,84.61,85.01,83.88,84.6,64200
2025-08-15,85.18,85.39,83.44,83.54,54000
2025-08-18,81.45,81.65,81.06,81.51,53100
2025-08-19,79.47,79.47,76.9,77.08,129400
